"","Zip","City","State","Latitude","Longitude","Timezone","Daylight.savings.time.flag","geopoint"
"40897",20062,"Washington","DC",38.900009,-77.036948,-5,1,"38.900009,-77.036948"
"40898",20540,"Washington","DC",38.887405,-77.004663,-5,1,"38.887405,-77.004663"
"40899",21657,"Queen Anne","MD",38.945143,-75.96915,-5,1,"38.945143,-75.96915"
"40900",49501,"Grand Rapids","MI",42.984226,-85.629101,-5,1,"42.984226,-85.629101"
"40901",53195,"Zenda","WI",42.512403,-88.48262,-6,1,"42.512403,-88.48262"
"40902",85605,"Bowie","AZ",32.314118,-109.46196,-7,0,"32.314118,-109.46196"
"40903",96070,"Obrien","CA",40.735153,-122.1944,-8,1,"40.735153,-122.1944"
"40904",79929,"El Paso","TX",31.694842,-106.299987,-7,1,"31.694842,-106.299987"
"40905",86431,"Chloride","AZ",35.413284,-114.21626,-7,0,"35.413284,-114.21626"
"40906",87940,"Rincon","NM",32.620805,-107.02161,-7,1,"32.620805,-107.02161"
"40907",88134,"Taiban","NM",34.429099,-103.96633,-7,1,"34.429099,-103.96633"
"40908",61526,"Edelstein","IL",40.936244,-89.62,-6,1,"40.936244,-89.62"
"40909",13465,"Solsville","NY",42.954541,-75.616793,-5,1,"42.954541,-75.616793"
"40910",14260,"Buffalo","NY",42.768413,-78.887094,-5,1,"42.768413,-78.887094"
"40911",15721,"Burnside","PA",40.813203,-78.78764,-5,1,"40.813203,-78.78764"
"40912",16367,"Warren","PA",41.811682,-79.264322,-5,1,"41.811682,-79.264322"
"40913",16667,"Osterburg","PA",40.173012,-78.52762,-5,1,"40.173012,-78.52762"
"40914",71309,"Alexandria","LA",31.30473,-92.619593,-6,1,"31.30473,-92.619593"
"40915",71436,"McNary","LA",30.97759,-92.572039,-6,1,"30.97759,-92.572039"
"40916",62962,"Miller City","IL",37.097546,-89.33547,-6,1,"37.097546,-89.33547"
"40917",63123,"Saint Louis","MO",38.549452,-90.32525,-6,1,"38.549452,-90.32525"
"40918",80944,"Colorado Springs","CO",38.82469,-104.562027,-7,1,"38.82469,-104.562027"
"40919",91129,"Pasadena","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"40920",84037,"Kaysville","UT",41.032893,-111.93004,-7,1,"41.032893,-111.93004"
"40921",84128,"Salt Lake City","UT",40.694746,-112.04004,-7,1,"40.694746,-112.04004"
"40922",94012,"Burlingame","CA",37.381144,-122.334825,-8,1,"37.381144,-122.334825"
"40923",94624,"Oakland","CA",37.680181,-121.921498,-8,1,"37.680181,-121.921498"
"40924",49837,"Gladstone","MI",45.847136,-87.04529,-5,1,"45.847136,-87.04529"
"40925",49955,"Painesdale","MI",47.034828,-88.6719,-5,1,"47.034828,-88.6719"
"40926",68422,"Pickrell","NE",40.385662,-96.71396,-6,1,"40.385662,-96.71396"
"40927",70662,"Sugartown","LA",30.811926,-93.00582,-6,1,"30.811926,-93.00582"
"40928",65566,"Viburnum","MO",37.716972,-91.13438,-6,1,"37.716972,-91.13438"
"40929",45138,"Lees Creek","OH",39.416747,-83.647583,-5,1,"39.416747,-83.647583"
"40930",45504,"Springfield","OH",39.941827,-83.83702,-5,1,"39.941827,-83.83702"
"40931",45671,"Rarden","OH",38.947693,-83.24361,-5,1,"38.947693,-83.24361"
"40932",51563,"Persia","IA",41.568945,-95.58503,-6,1,"41.568945,-95.58503"
"40933",15635,"Hannastown","PA",40.351619,-79.49612,-5,1,"40.351619,-79.49612"
"40934",16652,"Huntingdon","PA",40.498403,-77.99417,-5,1,"40.498403,-77.99417"
"40935",16860,"Munson","PA",40.954583,-78.1668,-5,1,"40.954583,-78.1668"
"40936",17302,"Airville","PA",39.80954,-76.40849,-5,1,"39.80954,-76.40849"
"40937",17306,"Bendersville","PA",39.982466,-77.2496,-5,1,"39.982466,-77.2496"
"40938",17827,"Freeburg","PA",40.761179,-76.94339,-5,1,"40.761179,-76.94339"
"40939",17983,"Valley View","PA",40.643634,-76.54562,-5,1,"40.643634,-76.54562"
"40940",19116,"Philadelphia","PA",40.117413,-75.0154,-5,1,"40.117413,-75.0154"
"40941",19373,"Thornton","PA",39.899315,-75.5314,-5,1,"39.899315,-75.5314"
"40942",12804,"Queensbury","NY",43.330471,-73.67816,-5,1,"43.330471,-73.67816"
"40943",732,"Ponce","PR",18.021781,-66.613742,-4,0,"18.021781,-66.613742"
"40944",930,"San Juan","PR",18.410462,-66.060533,-4,0,"18.410462,-66.060533"
"40945",1338,"Buckland","MA",42.569498,-72.802,-5,1,"42.569498,-72.802"
"40946",1374,"Charlemont","MA",42.636459,-72.798742,-5,1,"42.636459,-72.798742"
"40947",2379,"West Bridgewater","MA",42.02195,-71.01878,-5,1,"42.02195,-71.01878"
"40948",14067,"Gasport","NY",43.20258,-78.56868,-5,1,"43.20258,-78.56868"
"40949",14775,"Ripley","NY",42.254906,-79.69185,-5,1,"42.254906,-79.69185"
"40950",4103,"Portland","ME",43.685882,-70.2903,-5,1,"43.685882,-70.2903"
"40951",4556,"Edgecomb","ME",43.973476,-69.63516,-5,1,"43.973476,-69.63516"
"40952",95899,"Sacramento","CA",38.377411,-121.444429,-8,1,"38.377411,-121.444429"
"40953",87415,"Flora Vista","NM",36.813748,-108.09508,-7,1,"36.813748,-108.09508"
"40954",88318,"Corona","NM",34.156361,-105.33238,-7,1,"34.156361,-105.33238"
"40955",89447,"Yerington","NV",38.94675,-119.11544,-8,1,"38.94675,-119.11544"
"40956",98384,"South Colby","WA",47.521803,-122.539637,-8,1,"47.521803,-122.539637"
"40957",92308,"Apple Valley","CA",34.447959,-117.19222,-8,1,"34.447959,-117.19222"
"40958",99301,"Pasco","WA",46.270249,-119.09462,-8,1,"46.270249,-119.09462"
"40959",96079,"Shasta Lake","CA",40.686639,-122.334778,-8,1,"40.686639,-122.334778"
"40960",72630,"Diamond City","AR",36.461305,-92.91702,-6,1,"36.461305,-92.91702"
"40961",74460,"Schulter","OK",35.51833,-95.9576,-6,1,"35.51833,-95.9576"
"40962",75571,"Omaha","TX",33.183401,-94.75227,-6,1,"33.183401,-94.75227"
"40963",75682,"New London","TX",32.25416,-94.932215,-6,1,"32.25416,-94.932215"
"40964",65732,"Preston","MO",37.93345,-93.17887,-6,1,"37.93345,-93.17887"
"40965",66864,"Neosho Rapids","KS",38.368683,-95.98917,-6,1,"38.368683,-95.98917"
"40966",68138,"Omaha","NE",41.175935,-96.13394,-6,1,"41.175935,-96.13394"
"40967",63871,"Pascola","MO",36.267825,-89.822514,-6,1,"36.267825,-89.822514"
"40968",65108,"Jefferson City","MO",38.530921,-92.249342,-6,1,"38.530921,-92.249342"
"40969",81433,"Silverton","CO",37.868294,-107.62223,-7,1,"37.868294,-107.62223"
"40970",84027,"Fruitland","UT",40.156858,-110.95449,-7,1,"40.156858,-110.95449"
"40971",77256,"Houston","TX",29.83399,-95.434241,-6,1,"29.83399,-95.434241"
"40972",62216,"Aviston","IL",38.607817,-89.60516,-6,1,"38.607817,-89.60516"
"40973",78244,"San Antonio","TX",29.475598,-98.35434,-6,1,"29.475598,-98.35434"
"40974",78333,"Alice","TX",27.659473,-98.012331,-6,1,"27.659473,-98.012331"
"40975",70759,"Morganza","LA",30.720494,-91.58029,-6,1,"30.720494,-91.58029"
"40976",71053,"South Mansfield","LA",32.048905,-93.608059,-6,1,"32.048905,-93.608059"
"40977",71276,"Sondheimer","LA",32.582205,-91.11541,-6,1,"32.582205,-91.11541"
"40978",41219,"Flatgap","KY",37.933492,-82.90279,-5,1,"37.933492,-82.90279"
"40979",41855,"Thornton","KY",37.156856,-82.76167,-5,1,"37.156856,-82.76167"
"40980",43342,"Prospect","OH",40.470755,-83.18305,-5,1,"40.470755,-83.18305"
"40981",20016,"Washington","DC",38.94081,-77.08723,-5,1,"38.94081,-77.08723"
"40982",23620,"Franklin","VA",36.694658,-76.965091,-5,1,"36.694658,-76.965091"
"40983",3883,"South Tamworth","NH",43.828696,-71.32104,-5,1,"43.828696,-71.32104"
"40984",4256,"Mechanic Falls","ME",44.10472,-70.39197,-5,1,"44.10472,-70.39197"
"40985",4573,"Walpole","ME",43.949672,-69.55133,-5,1,"43.949672,-69.55133"
"40986",7066,"Clark","NJ",40.620336,-74.30934,-5,1,"40.620336,-74.30934"
"40987",14769,"Portland","NY",42.372864,-79.47523,-5,1,"42.372864,-79.47523"
"40988",76684,"Ross","TX",31.717293,-97.118754,-6,1,"31.717293,-97.118754"
"40989",77971,"Lolita","TX",28.853152,-96.52727,-6,1,"28.853152,-96.52727"
"40990",79530,"Lawn","TX",32.128112,-99.7639,-6,1,"32.128112,-99.7639"
"40991",60693,"Chicago","IL",42.096428,-87.71791,-6,1,"42.096428,-87.71791"
"40992",60953,"Milford","IL",40.624025,-87.69618,-6,1,"40.624025,-87.69618"
"40993",61550,"Morton","IL",40.613788,-89.46031,-6,1,"40.613788,-89.46031"
"40994",62085,"Sawyerville","IL",39.078047,-89.80626,-6,1,"39.078047,-89.80626"
"40995",64197,"Kansas City","MO",39.035038,-94.356728,-6,1,"39.035038,-94.356728"
"40996",71064,"Plain Dealing","LA",32.913383,-93.68912,-6,1,"32.913383,-93.68912"
"40997",65103,"Jefferson City","MO",38.530921,-92.249342,-6,1,"38.530921,-92.249342"
"40998",65248,"Fayette","MO",39.148876,-92.67027,-6,1,"39.148876,-92.67027"
"40999",65662,"Grovespring","MO",37.465808,-92.58794,-6,1,"37.465808,-92.58794"
"41000",84760,"Paragonah","UT",37.911834,-112.68799,-7,1,"37.911834,-112.68799"
"41001",85018,"Phoenix","AZ",33.498076,-111.98603,-7,0,"33.498076,-111.98603"
"41002",85028,"Phoenix","AZ",33.585037,-112.00815,-7,0,"33.585037,-112.00815"
"41003",86325,"Cornville","AZ",34.718836,-111.90168,-7,0,"34.718836,-111.90168"
"41004",87034,"Pueblo Of Acoma","NM",34.900203,-107.65365,-7,1,"34.900203,-107.65365"
"41005",74546,"Haileyville","OK",34.855223,-95.57691,-6,1,"34.855223,-95.57691"
"41006",75709,"Tyler","TX",32.31265,-95.39191,-6,1,"32.31265,-95.39191"
"41007",72476,"Walnut Ridge","AR",36.068015,-90.94429,-6,1,"36.068015,-90.94429"
"41008",73154,"Oklahoma City","OK",35.523758,-97.525467,-6,1,"35.523758,-97.525467"
"41009",13734,"Barton","NY",42.063671,-76.40638,-5,1,"42.063671,-76.40638"
"41010",14012,"Barker","NY",43.337798,-78.52955,-5,1,"43.337798,-78.52955"
"41011",17021,"East Waterford","PA",40.354433,-77.65046,-5,1,"40.354433,-77.65046"
"41012",17201,"Chambersburg","PA",39.931123,-77.66139,-5,1,"39.931123,-77.66139"
"41013",30535,"Demorest","GA",34.573072,-83.55992,-5,1,"34.573072,-83.55992"
"41014",32205,"Jacksonville","FL",30.307439,-81.72044,-5,1,"30.307439,-81.72044"
"41015",21078,"Havre De Grace","MD",39.554644,-76.11118,-5,1,"39.554644,-76.11118"
"41016",17810,"Allenwood","PA",41.117517,-77.00557,-5,1,"41.117517,-77.00557"
"41017",18255,"Weatherly","PA",40.945334,-75.8265,-5,1,"40.945334,-75.8265"
"41018",7983,"Whippany","NJ",40.867331,-74.578269,-5,1,"40.867331,-74.578269"
"41019",11241,"Brooklyn","NY",40.645099,-73.945032,-5,1,"40.645099,-73.945032"
"41020",28525,"Deep Run","NC",35.119845,-77.69208,-5,1,"35.119845,-77.69208"
"41021",29413,"Charleston","SC",32.84885,-79.85773,-5,1,"32.84885,-79.85773"
"41022",13305,"Beaver Falls","NY",43.818705,-75.480342,-5,1,"43.818705,-75.480342"
"41023",54128,"Gresham","WI",44.860223,-88.79585,-6,1,"44.860223,-88.79585"
"41024",54216,"Kewaunee","WI",44.456022,-87.54429,-6,1,"44.456022,-87.54429"
"41025",37831,"Oak Ridge","TN",36.105971,-84.195796,-5,1,"36.105971,-84.195796"
"41026",8039,"Harrisonville","NJ",39.685445,-75.2669,-5,1,"39.685445,-75.2669"
"41027",10954,"Nanuet","NY",41.100182,-74.0133,-5,1,"41.100182,-74.0133"
"41028",12989,"Vermontville","NY",44.519178,-74.06053,-5,1,"44.519178,-74.06053"
"41029",2297,"Boston","MA",42.338947,-70.919635,-5,1,"42.338947,-70.919635"
"41030",2322,"Avon","MA",42.121932,-71.04522,-5,1,"42.121932,-71.04522"
"41031",2661,"South Harwich","MA",41.675799,-70.0396,-5,1,"41.675799,-70.0396"
"41032",19311,"Avondale","PA",39.825643,-75.77244,-5,1,"39.825643,-75.77244"
"41033",74953,"Poteau","OK",35.052793,-94.61829,-6,1,"35.052793,-94.61829"
"41034",77069,"Houston","TX",29.984672,-95.52887,-6,1,"29.984672,-95.52887"
"41035",77982,"Port O Connor","TX",28.430193,-96.4417,-6,1,"28.430193,-96.4417"
"41036",83013,"Moran","WY",44.04215,-110.97876,-7,1,"44.04215,-110.97876"
"41037",66868,"Reading","KS",38.532132,-95.97685,-6,1,"38.532132,-95.97685"
"41038",78558,"La Blanca","TX",26.305113,-98.03375,-6,1,"26.305113,-98.03375"
"41039",72532,"Evening Shade","AR",36.088921,-91.59919,-6,1,"36.088921,-91.59919"
"41040",73554,"Mangum","OK",34.855652,-99.52012,-6,1,"34.855652,-99.52012"
"41041",91899,"Alhambra","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"41042",5065,"Sharon","VT",43.775807,-72.42387,-5,1,"43.775807,-72.42387"
"41043",5144,"Chester Depot","VT",43.592039,-72.588407,-5,1,"43.592039,-72.588407"
"41044",6801,"Bethel","CT",41.379978,-73.40105,-5,1,"41.379978,-73.40105"
"41045",11203,"Brooklyn","NY",40.649059,-73.93304,-5,1,"40.649059,-73.93304"
"41046",1887,"Wilmington","MA",42.558576,-71.17031,-5,1,"42.558576,-71.17031"
"41047",65340,"Marshall","MO",39.10518,-93.18783,-6,1,"39.10518,-93.18783"
"41048",66503,"Manhattan","KS",39.241083,-96.64914,-6,1,"39.241083,-96.64914"
"41049",36695,"Mobile","AL",30.646415,-88.23657,-6,1,"30.646415,-88.23657"
"41050",28467,"Calabash","NC",33.905566,-78.5759,-5,1,"33.905566,-78.5759"
"41051",20613,"Brandywine","MD",38.676968,-76.82215,-5,1,"38.676968,-76.82215"
"41052",20906,"Silver Spring","MD",39.07737,-77.06433,-5,1,"39.07737,-77.06433"
"41053",22402,"Fredericksburg","VA",38.299613,-77.489666,-5,1,"38.299613,-77.489666"
"41054",23608,"Newport News","VA",37.151315,-76.54812,-5,1,"37.151315,-76.54812"
"41055",24033,"Roanoke","VA",37.274175,-79.95786,-5,1,"37.274175,-79.95786"
"41056",41169,"Russell","KY",38.538456,-82.70856,-5,1,"38.538456,-82.70856"
"41057",41238,"Oil Springs","KY",37.841448,-82.94106,-5,1,"37.841448,-82.94106"
"41058",41635,"Harold","KY",37.509291,-82.63494,-5,1,"37.509291,-82.63494"
"41059",99110,"Clayton","WA",48.012084,-117.57306,-8,1,"48.012084,-117.57306"
"41060",54648,"Norwalk","WI",43.836783,-90.62066,-6,1,"43.836783,-90.62066"
"41061",56384,"Upsala","MN",45.80679,-94.57067,-6,1,"45.80679,-94.57067"
"41062",62993,"Unity","IL",37.150263,-89.27351,-6,1,"37.150263,-89.27351"
"41063",48054,"East China","MI",42.769956,-82.52595,-5,1,"42.769956,-82.52595"
"41064",48311,"Sterling Heights","MI",42.672322,-82.903065,-5,1,"42.672322,-82.903065"
"41065",49276,"Riga","MI",41.798043,-83.79433,-5,1,"41.798043,-83.79433"
"41066",44504,"Youngstown","OH",41.123757,-80.65481,-5,1,"41.123757,-80.65481"
"41067",45308,"Bradford","OH",40.128652,-84.4433,-5,1,"40.128652,-84.4433"
"41068",46282,"Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"41069",49719,"Cedarville","MI",45.998074,-84.32615,-5,1,"45.998074,-84.32615"
"41070",50521,"Burnside","IA",42.346859,-94.10732,-6,1,"42.346859,-94.10732"
"41071",51012,"Cherokee","IA",42.754004,-95.54919,-6,1,"42.754004,-95.54919"
"41072",39710,"Columbus","MS",33.51633,-88.460083,-6,1,"33.51633,-88.460083"
"41073",87499,"Farmington","NM",36.774472,-108.06925,-7,1,"36.774472,-108.06925"
"41074",89163,"The Lakes","NV",35.927901,-114.972061,-8,1,"35.927901,-114.972061"
"41075",98851,"Soap Lake","WA",47.400024,-119.4624,-8,1,"47.400024,-119.4624"
"41076",99224,"Spokane","WA",47.632573,-117.49326,-8,1,"47.632573,-117.49326"
"41077",91768,"Pomona","CA",34.06521,-117.77932,-8,1,"34.06521,-117.77932"
"41078",92321,"Cedar Glen","CA",34.254199,-117.17563,-8,1,"34.254199,-117.17563"
"41079",96020,"Chester","CA",40.289788,-121.23263,-8,1,"40.289788,-121.23263"
"41080",4488,"Stetson","ME",44.891869,-69.1108,-5,1,"44.891869,-69.1108"
"41081",5658,"Marshfield","VT",44.353823,-72.34925,-5,1,"44.353823,-72.34925"
"41082",603,"Aguadilla","PR",18.448619,-67.13422,-4,0,"18.448619,-67.13422"
"41083",1203,"Pittsfield","MA",42.3929,-73.228483,-5,1,"42.3929,-73.228483"
"41084",31090,"Toomsboro","GA",32.801223,-83.06671,-5,1,"32.801223,-83.06671"
"41085",48047,"New Baltimore","MI",42.670932,-82.77754,-5,1,"42.670932,-82.77754"
"41086",26254,"Bowden","WV",38.918159,-79.63227,-5,1,"38.918159,-79.63227"
"41087",39649,"Mccomb","MS",31.17494,-90.403987,-6,1,"31.17494,-90.403987"
"41088",21793,"Walkersville","MD",39.484843,-77.34668,-5,1,"39.484843,-77.34668"
"41089",28718,"Cedar Mountain","NC",35.154193,-82.62466,-5,1,"35.154193,-82.62466"
"41090",30643,"Hartwell","GA",34.366948,-82.9201,-5,1,"34.366948,-82.9201"
"41091",32182,"Orange Springs","FL",29.493034,-81.96523,-5,1,"29.493034,-81.96523"
"41092",33846,"Highland City","FL",27.964651,-81.867153,-5,1,"27.964651,-81.867153"
"41093",36721,"Annemanie","AL",32.048079,-87.26226,-6,1,"32.048079,-87.26226"
"41094",18337,"Milford","PA",41.320904,-74.88565,-5,1,"41.320904,-74.88565"
"41095",18661,"White Haven","PA",41.082188,-75.75965,-5,1,"41.082188,-75.75965"
"41096",24019,"Roanoke","VA",37.341428,-79.95049,-5,1,"37.341428,-79.95049"
"41097",41527,"Forest Hills","KY",37.641773,-82.27793,-5,1,"37.641773,-82.27793"
"41098",32839,"Orlando","FL",28.489758,-81.40625,-5,1,"28.489758,-81.40625"
"41099",33013,"Hialeah","FL",25.860373,-80.27174,-5,1,"25.860373,-80.27174"
"41100",33039,"Homestead","FL",25.558428,-80.458168,-5,1,"25.558428,-80.458168"
"41101",33480,"Palm Beach","FL",26.715067,-80.03937,-5,1,"26.715067,-80.03937"
"41102",28532,"Havelock","NC",34.884421,-76.88972,-5,1,"34.884421,-76.88972"
"41103",38672,"Southaven","MS",34.943945,-89.92279,-6,1,"34.943945,-89.92279"
"41104",52228,"Fairfax","IA",41.912296,-91.78792,-6,1,"41.912296,-91.78792"
"41105",53233,"Milwaukee","WI",43.037313,-87.93373,-6,1,"43.037313,-87.93373"
"41106",53569,"Montfort","WI",42.989241,-90.43855,-6,1,"42.989241,-90.43855"
"41107",60429,"Hazel Crest","IL",41.574034,-87.67857,-6,1,"41.574034,-87.67857"
"41108",46386,"Porter","IN",41.428873,-87.170527,-6,1,"41.428873,-87.170527"
"41109",67222,"Wichita","KS",37.751267,-97.262371,-6,1,"37.751267,-97.262371"
"41110",55767,"Moose Lake","MN",46.44429,-92.7699,-6,1,"46.44429,-92.7699"
"41111",55972,"Saint Charles","MN",43.977555,-92.06276,-6,1,"43.977555,-92.06276"
"41112",61612,"Peoria","IL",40.744179,-89.718401,-6,1,"40.744179,-89.718401"
"41113",72523,"Concord","AR",35.648717,-91.84428,-6,1,"35.648717,-91.84428"
"41114",16863,"Olanta","PA",40.914286,-78.48998,-5,1,"40.914286,-78.48998"
"41115",16947,"Troy","PA",41.759353,-76.80388,-5,1,"41.759353,-76.80388"
"41116",21913,"Cecilton","MD",39.402919,-75.86943,-5,1,"39.402919,-75.86943"
"41117",22213,"Arlington","VA",38.894457,-77.16396,-5,1,"38.894457,-77.16396"
"41118",12007,"Alcove","NY",42.482455,-73.936671,-5,1,"42.482455,-73.936671"
"41119",19138,"Philadelphia","PA",40.055861,-75.15654,-5,1,"40.055861,-75.15654"
"41120",720,"Orocovis","PR",18.217827,-66.42265,-4,0,"18.217827,-66.42265"
"41121",38464,"Lawrenceburg","TN",35.259613,-87.37522,-6,1,"35.259613,-87.37522"
"41122",38834,"Corinth","MS",34.928325,-88.52856,-6,1,"34.928325,-88.52856"
"41123",38951,"Pittsboro","MS",33.968398,-89.30308,-6,1,"33.968398,-89.30308"
"41124",39047,"Brandon","MS",32.39705,-89.98466,-6,1,"32.39705,-89.98466"
"41125",32009,"Bryceville","FL",30.421425,-81.95741,-5,1,"30.421425,-81.95741"
"41126",32576,"Pensacola","FL",30.61428,-87.275772,-6,1,"30.61428,-87.275772"
"41127",32775,"Scottsmoor","FL",28.76507,-80.87315,-5,1,"28.76507,-80.87315"
"41128",47648,"Fort Branch","IN",38.240456,-87.56035,-6,1,"38.240456,-87.56035"
"41129",34770,"Saint Cloud","FL",27.995287,-81.259332,-5,1,"27.995287,-81.259332"
"41130",35962,"Crossville","AL",34.297717,-86.036,-6,1,"34.297717,-86.036"
"41131",36471,"Peterman","AL",31.612646,-87.24886,-6,1,"31.612646,-87.24886"
"41132",27498,"Greensboro","NC",36.080707,-80.0244,-5,1,"36.080707,-80.0244"
"41133",24581,"Norwood","VA",37.644171,-78.79447,-5,1,"37.644171,-78.79447"
"41134",25570,"Wayne","WV",38.225065,-82.43909,-5,1,"38.225065,-82.43909"
"41135",43140,"London","OH",39.892676,-83.43643,-5,1,"39.892676,-83.43643"
"41136",48375,"Novi","MI",42.462734,-83.45865,-5,1,"42.462734,-83.45865"
"41137",48891,"Vestaburg","MI",43.402185,-84.92216,-5,1,"43.402185,-84.92216"
"41138",97902,"Arock","OR",42.915641,-117.497988,-7,1,"42.915641,-117.497988"
"41139",98935,"Mabton","WA",46.177732,-120.02966,-8,1,"46.177732,-120.02966"
"41140",99608,"Karluk","AK",57.578081,-154.36255,-9,1,"57.578081,-154.36255"
"41141",83840,"Kootenai","ID",48.314378,-116.515276,-8,1,"48.314378,-116.515276"
"41142",75772,"Maydelle","TX",31.800846,-95.300142,-6,1,"31.800846,-95.300142"
"41143",76799,"Waco","TX",31.541116,-97.16148,-6,1,"31.541116,-97.16148"
"41144",77655,"Sabine Pass","TX",29.732092,-93.90117,-6,1,"29.732092,-93.90117"
"41145",77881,"Wellborn","TX",30.65212,-96.341012,-6,1,"30.65212,-96.341012"
"41146",78503,"Mcallen","TX",26.172018,-98.25042,-6,1,"26.172018,-98.25042"
"41147",66622,"Topeka","KS",39.042939,-95.769657,-6,1,"39.042939,-95.769657"
"41148",68035,"Leshara","NE",41.330124,-96.42899,-6,1,"41.330124,-96.42899"
"41149",68638,"Fullerton","NE",41.375063,-97.96381,-6,1,"41.375063,-97.96381"
"41150",56128,"Edgerton","MN",43.89387,-96.1285,-6,1,"43.89387,-96.1285"
"41151",59351,"Volborg","MT",45.942409,-105.71211,-7,1,"45.942409,-105.71211"
"41152",60481,"Wilmington","IL",41.298186,-88.1464,-6,1,"41.298186,-88.1464"
"41153",49626,"Eastlake","MI",44.245509,-86.29477,-5,1,"44.245509,-86.29477"
"41154",53245,"Eaton","WI",44.056094,-87.985595,-6,1,"44.056094,-87.985595"
"41155",54203,"Branch","WI",44.109853,-87.483874,-6,1,"44.109853,-87.483874"
"41156",62910,"Brookport","IL",37.140282,-88.58186,-6,1,"37.140282,-88.58186"
"41157",45316,"Clifton","OH",39.796992,-83.82609,-5,1,"39.796992,-83.82609"
"41158",46974,"Roann","IN",40.935304,-85.92906,-5,0,"40.935304,-85.92906"
"41159",71654,"McGehee","AR",33.628723,-91.38236,-6,1,"33.628723,-91.38236"
"41160",54770,"Strum","WI",44.545046,-91.38753,-6,1,"44.545046,-91.38753"
"41161",56014,"Bricelyn","MN",43.589604,-93.81676,-6,1,"43.589604,-93.81676"
"41162",29216,"Columbia","SC",34.005992,-80.970766,-5,1,"34.005992,-80.970766"
"41163",29935,"Port Royal","SC",32.382453,-80.69009,-5,1,"32.382453,-80.69009"
"41164",41426,"Falcon","KY",37.784924,-82.99783,-5,1,"37.784924,-82.99783"
"41165",43033,"Kirkersville","OH",39.960661,-82.59613,-5,1,"39.960661,-82.59613"
"41166",43435,"Helena","OH",41.333956,-83.30333,-5,1,"41.333956,-83.30333"
"41167",44507,"Youngstown","OH",41.074508,-80.65562,-5,1,"41.074508,-80.65562"
"41168",35035,"Brierfield","AL",33.041166,-86.95117,-6,1,"33.041166,-86.95117"
"41169",35057,"Cullman","AL",34.139198,-86.92449,-6,1,"34.139198,-86.92449"
"41170",38473,"Minor Hill","TN",35.026969,-87.16763,-6,1,"35.026969,-87.16763"
"41171",39182,"Vicksburg","MS",32.348565,-90.864199,-6,1,"32.348565,-90.864199"
"41172",40410,"Bryantsville","KY",37.651397,-84.546693,-5,1,"37.651397,-84.546693"
"41173",22971,"Shipman","VA",37.74747,-78.80233,-5,1,"37.74747,-78.80233"
"41174",27909,"Elizabeth City","NC",36.293192,-76.23692,-5,1,"36.293192,-76.23692"
"41175",33772,"Seminole","FL",27.843349,-82.79307,-5,1,"27.843349,-82.79307"
"41176",33782,"Pinellas Park","FL",27.861925,-82.71145,-5,1,"27.861925,-82.71145"
"41177",72156,"Solgohachia","AR",35.284619,-92.6754,-6,1,"35.284619,-92.6754"
"41178",75009,"Celina","TX",33.327927,-96.76129,-6,1,"33.327927,-96.76129"
"41179",75244,"Dallas","TX",32.922624,-96.83616,-6,1,"32.922624,-96.83616"
"41180",82938,"McKinnon","WY",41.181959,-109.48709,-7,1,"41.181959,-109.48709"
"41181",84415,"Ogden","UT",41.255285,-111.956721,-7,1,"41.255285,-111.956721"
"41182",85232,"Florence","AZ",32.961615,-111.31629,-7,0,"32.961615,-111.31629"
"41183",94660,"Oakland","CA",37.680181,-121.921498,-8,1,"37.680181,-121.921498"
"41184",15625,"Darragh","PA",40.267005,-79.67427,-5,1,"40.267005,-79.67427"
"41185",15751,"Juneau","PA",40.640031,-79.129445,-5,1,"40.640031,-79.129445"
"41186",7979,"Pottersville","NJ",40.713675,-74.72465,-5,1,"40.713675,-74.72465"
"41187",8076,"Riverton","NJ",39.862433,-74.725079,-5,1,"39.862433,-74.725079"
"41188",8099,"Bellmawr","NJ",39.779179,-74.962071,-5,1,"39.779179,-74.962071"
"41189",8244,"Somers Point","NJ",39.319901,-74.5999,-5,1,"39.319901,-74.5999"
"41190",11044,"New Hyde Park","NY",40.754757,-73.601772,-5,1,"40.754757,-73.601772"
"41191",11206,"Brooklyn","NY",40.702348,-73.94288,-5,1,"40.702348,-73.94288"
"41192",11436,"Jamaica","NY",40.674146,-73.79687,-5,1,"40.674146,-73.79687"
"41193",19934,"Camden Wyoming","DE",39.094699,-75.58871,-5,1,"39.094699,-75.58871"
"41194",20667,"Park Hall","MD",38.2176,-76.4382,-5,1,"38.2176,-76.4382"
"41195",21557,"Rawlings","MD",39.509856,-78.92329,-5,1,"39.509856,-78.92329"
"41196",24861,"Maybeury","WV",37.363882,-81.36531,-5,1,"37.363882,-81.36531"
"41197",13631,"Denmark","NY",43.818705,-75.480342,-5,1,"43.818705,-75.480342"
"41198",15051,"Indianola","PA",40.565907,-79.85848,-5,1,"40.565907,-79.85848"
"41199",5048,"Hartland","VT",43.566105,-72.39941,-5,1,"43.566105,-72.39941"
"41200",804,"St Thomas","VI",18.322285,-64.963715,-4,0,"18.322285,-64.963715"
"41201",1005,"Barre","MA",42.412094,-72.10443,-5,1,"42.412094,-72.10443"
